site,notes,id,type,population,achmol,agohet,anaarv,ancfil,athpus,avefat,brodia,broele,brohor,bromad,bunchgrass_spp,callut,calpau,cenmel,clagra,clapur,colspa,daupus,diccap,dissected leaf,epibra,eupcre,galapa,giltri,gitspe,gricam,hemcon,hesmic,hormur,lacsal,lascal,linbic,long hordeum,lothum,lotpur,miccal,micdou,navjep,navpub (carrot?),plaere,poasec,siddip,sisbel,taecap,tribif,trifolium_spp,vicvil,vulmic,zigfre
18,,855,alpha,red,0,0,1,0,0,3,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,856,alpha,red,0,0,0,0,0,2,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,857,alpha,yellow,0,0,0,0,0,4,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,858,alpha,yellow,0,0,0,0,0,4,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18,,859,alpha,grey,0,0,0,0,0,6,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,860,alpha,grey,0,0,0,0,0,3,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,861,alpha,green,0,0,0,0,0,0,1,0,56,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,862,alpha,green,0,0,0,0,0,4,1,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,863,alpha,red,0,0,0,0,0,7,0,0,42,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,18,0,0,0,0,1,0,1,1,0,0,0,0,0,0
18,,864,alpha,red,0,0,0,0,0,1,1,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,1,0,0,3,0,0,0,0,0,0
18,,865,alpha,yellow,0,0,0,0,0,3,0,0,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18,,866,alpha,yellow,0,0,0,0,0,0,1,0,105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,0,0,0,0,2,0,0,1,0,0,0,0,0,0
18,,867,alpha,grey,0,0,0,0,0,0,0,0,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,10,0,0,0,0,3,0,0,2,0,0,0,0,0,0
18,,868,alpha,grey,0,0,0,0,0,4,0,0,33,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,4,0,0,1,0,0,0,0,0,0
18,,869,alpha,green,0,0,0,0,0,2,1,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,2,0,0,0,0,0,0,0,0,0
18,,870,alpha,green,0,0,0,0,0,1,0,0,48,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,13,0,0,0,0,6,0,0,2,0,0,0,0,0,0
18,,871,alpha,red,0,0,0,0,0,4,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18,,872,alpha,red,0,0,0,0,0,5,0,0,52,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,16,0,0,0,1,3,0,0,0,0,0,0,0,0,0
18,,873,alpha,yellow,0,0,0,0,0,2,2,0,34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0
18,,874,alpha,yellow,0,0,0,0,0,1,3,0,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,1,0,0,0,0,0,0
18,,875,alpha,grey,0,0,0,0,0,5,3,0,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,876,alpha,grey,0,0,0,0,0,8,4,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0
18,,877,alpha,green,0,0,0,0,0,6,3,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,878,alpha,green,0,0,0,0,0,5,6,0,24,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0
18,,879,alpha,red,0,0,0,0,0,2,2,0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18,,880,alpha,red,0,0,0,0,0,0,2,0,11,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,13,0,0,0,1,6,0,0,0,0,0,0,0,0,0
18,,881,alpha,yellow,0,0,0,0,0,5,11,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0
18,,882,alpha,yellow,0,0,0,0,0,3,6,0,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,22,0,0,0,1,5,0,0,0,1,0,0,0,0,0
18,,883,alpha,green,0,0,0,0,0,3,5,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,884,alpha,green,0,0,0,0,0,5,4,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18,,885,alpha,red,0,0,0,0,0,2,8,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,886,alpha,red,0,0,0,0,0,1,9,0,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,887,alpha,yellow,0,0,0,0,0,1,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,888,alpha,yellow,0,0,1,0,0,1,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,889,alpha,grey,0,0,0,0,0,0,2,0,74,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18,,890,alpha,grey,0,0,1,0,0,1,3,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,891,alpha,green,0,0,0,0,0,2,0,0,70,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18,,892,alpha,green,0,0,3,0,0,1,4,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,19,0,0,0,1,1,0,0,0,0,0,0,0,0,0
18,,893,alpha,red,0,0,0,0,0,1,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18,,894,alpha,red,0,0,16,0,0,1,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,20,0,0,0,2,2,0,0,0,0,0,0,0,0,0
18,,895,alpha,yellow,0,0,0,0,0,1,2,0,68,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19,0,0,0,0,3,0,0,0,0,0,0,0,0,0
18,,896,alpha,yellow,0,0,0,0,0,2,4,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,897,alpha,grey,0,0,0,0,0,4,1,0,84,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,898,alpha,grey,0,0,0,0,0,1,2,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,899,alpha,green,0,0,0,0,0,0,0,0,60,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18,,900,alpha,green,0,0,0,0,0,3,5,0,74,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18,,901,alpha,red,0,0,0,0,0,1,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18,,902,alpha,red,0,0,0,0,0,1,0,0,74,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,903,alpha,yellow,0,0,0,0,0,1,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,904,alpha,yellow,0,0,0,0,0,0,0,0,54,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,38,0,0,0,0,2,0,0,0,0,0,0,0,0,0
18,,906,alpha,grey,0,0,0,0,0,0,0,0,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,24,0,0,0,0,5,0,0,0,0,0,0,0,0,0
18,,907,alpha,grey,0,0,2,0,0,0,1,0,36,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20,0,0,0,0,6,0,0,0,0,0,0,0,0,0
18,,908,alpha,green,0,0,0,0,0,1,1,0,40,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,20,0,0,0,0,22,0,0,0,0,0,0,0,0,0
18,,909,alpha,green,0,0,3,0,0,0,0,0,50,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,32,0,0,0,0,3,0,0,0,0,0,0,0,0,0
18,,910,alpha,red,0,0,0,0,0,0,2,0,38,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,25,0,0,0,0,9,0,0,1,0,0,0,0,0,0
18,,911,alpha,red,0,0,0,0,0,0,1,0,44,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,43,0,0,0,0,2,0,0,0,0,0,0,0,0,0
18,,912,alpha,yellow,0,0,0,0,0,1,1,0,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18,,913,alpha,yellow,0,0,0,0,0,0,3,0,84,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,32,0,0,0,0,3,0,0,0,0,0,0,0,0,0
18,,914,alpha,grey,0,0,0,0,0,0,5,0,76,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,24,0,0,0,0,7,0,0,0,0,0,0,0,0,0
18,,915,alpha,grey,0,0,0,0,0,0,3,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,5,0,0,0,0,0,0,0,0,0
18,,916,alpha,green,0,0,0,0,0,0,1,0,48,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,6,0,0,0,0,0,0,0,0,0
18,,917,alpha,green,0,0,0,0,0,0,5,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,3,0,0,0,0,0,0,0,0,0
18,,918,alpha,red,0,0,0,0,0,2,4,0,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,4,0,0,0,0,0,0,0,0,0
18,,919,alpha,red,0,0,0,0,0,0,13,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,920,alpha,yellow,0,0,0,0,0,2,3,0,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,6,0,0,0,0,0,0,0,0,0
18,,921,alpha,yellow,0,0,0,0,0,0,8,0,50,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,922,alpha,grey,0,0,0,0,0,0,0,0,70,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,923,alpha,grey,0,0,0,0,0,0,1,0,84,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,924,alpha,green,0,0,0,0,0,1,1,0,80,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,925,alpha,green,0,0,0,0,0,0,4,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,926,alpha,green,0,0,0,0,0,9,0,0,26,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,7,1,0,0,0,3,0,0,1,1,0,0,0,0,0
18,,927,alpha,green,0,0,0,0,0,4,1,0,32,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,13,0,0,0,0,1,0,0,0,0,0,0,0,4,0
18,,928,alpha,red,0,0,0,0,0,5,0,0,50,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18,,929,alpha,red,0,0,0,0,0,13,0,0,38,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0
18,,930,alpha,yellow,0,0,0,0,0,4,2,0,48,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0
18,,931,alpha,yellow,0,0,0,0,0,11,0,0,16,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,1,0,0,0,0,2,0
18,,932,alpha,grey,0,0,4,0,0,11,0,0,44,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0
18,,933,alpha,grey,0,0,0,0,0,2,0,0,18,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0
18,,934,alpha,green,0,0,0,0,0,0,1,0,34,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0,0,0,0,6,0,0,0,0,0,0,0,0,0
18,,935,alpha,green,0,0,0,0,0,0,0,0,42,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0
18,,936,alpha,red,0,0,1,0,0,0,0,0,46,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,2,0,0,0,0,0,0
18,,937,alpha,red,0,0,1,0,0,0,1,0,26,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,10,0,0,0,0,3,0,0,0,0,0,0,0,0,0
18,,938,alpha,yellow,0,0,0,0,0,2,1,0,82,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,9,0,0,0,0,13,0,0,1,0,0,0,0,0,0
18,,939,alpha,yellow,0,0,0,0,0,0,0,0,36,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,4,1,0,0,0,4,0,0,1,0,0,0,0,0,0
18,,940,alpha,grey,0,0,0,0,0,4,0,0,88,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,10,0,0,0,0,6,0,0,0,0,0,0,0,0,0
18,,941,alpha,grey,0,0,1,0,0,1,0,0,42,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,2,0,0,0,0,0,0
18,,942,alpha,green,0,0,0,0,0,5,1,0,56,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,4,3,0,0,0,6,0,0,0,0,0,0,0,0,0
18,,943,alpha,green,0,0,2,0,0,1,0,0,46,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,7,1,0,0,0,4,0,0,2,0,0,0,0,0,0
18,,944,alpha,red,0,0,0,0,0,4,0,0,16,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,3,5,0,0,0,5,0,0,2,0,0,0,0,0,0
18,,945,alpha,red,0,0,1,0,0,2,0,0,56,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,1,0,0,0,4,0,0,3,0,0,0,0,0,0
18,,946,alpha,yellow,0,0,0,0,0,7,0,0,56,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,4,0,0,0,2,4,0,0,1,0,0,0,0,0,0
18,,947,alpha,yellow,0,0,0,0,0,2,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0
18,,948,alpha,grey,0,0,0,0,0,12,0,0,56,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,2,0
18,,949,alpha,grey,0,0,1,0,0,6,0,0,34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0
18,,950,alpha,green,0,0,0,0,0,3,1,0,52,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,1,2,0,0,0,0,0,0
18,,951,alpha,green,0,0,0,0,0,6,0,0,38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
18,,952,alpha,red,0,0,0,0,0,9,0,0,42,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,2,0,0,0,0,0,0
18,,953,alpha,red,0,0,0,0,0,3,0,0,98,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,954,alpha,yellow,0,0,0,0,0,7,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,955,alpha,yellow,0,0,0,0,0,5,0,0,76,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,956,alpha,grey,0,0,0,0,0,3,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,957,alpha,grey,0,0,0,0,0,0,2,0,66,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,958,alpha,green,0,0,0,0,0,7,2,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18,,959,alpha,green,0,0,0,0,0,2,1,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18,,960,alpha,red,0,0,0,0,0,3,1,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,961,alpha,red,0,0,0,0,0,3,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18,,962,alpha,yellow,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18,,963,alpha,yellow,0,0,0,0,0,2,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,964,alpha,grey,0,0,0,0,0,7,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18,,965,alpha,grey,0,0,0,0,0,0,0,0,82,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,966,alpha,green,0,0,0,0,0,4,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,967,alpha,green,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,,968,alpha,grey,0,0,1,0,0,7,0,0,12,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,7,0,0,0,0,8,0,0,1,0,0,0,0,0,0
18,,969,alpha,grey,0,0,0,0,0,3,1,0,32,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,10,0,0,0,0,8,0,0,1,0,0,0,0,1,0
18,,970,alpha,green,0,0,0,0,0,18,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
